rel_path,video_id,model_type,condition,ground_truth,ok,n_faces,n_seg,prediction,VT,AT,IM,fer_conf,fer_entropy,ser_conf,ser_entropy
test/000000.mp4,000000,vgg19,jpeg_95,real,True,13,17,fake,0.5,0.5625,0.8823529411764706,0.7481596676202921,0.5990429419205106,0.864629806841121,0.3334303962454916
test/000000.mp4,000000,vgg19,h264_18_keepaudio,real,True,13,17,fake,0.5,0.5625,0.8823529411764706,0.791108468404183,0.5182334630331978,0.864629806841121,0.3334303962454916
test/000000.mp4,000000,vgg19,h264_23_keepaudio,real,True,13,17,fake,0.5833333333333334,0.5625,0.8235294117647058,0.7716244138204135,0.5326637676568962,0.864629806841121,0.3334303962454916
test/000000.mp4,000000,vgg19,h264_28_keepaudio,real,True,14,17,fake,0.5384615384615384,0.5625,0.8823529411764706,0.8080333513872964,0.5266445673927753,0.864629806841121,0.3334303962454916
test/000000.mp4,000000,vgg19,h264_33_keepaudio,real,True,13,17,fake,0.75,0.5625,0.8235294117647058,0.6980458727249732,0.706936593506674,0.864629806841121,0.3334303962454916
test/000000.mp4,000000,vgg19,h264_38_keepaudio,real,True,13,17,fake,0.16666666666666666,0.5625,0.8235294117647058,0.82656130194664,0.47297675547187296,0.864629806841121,0.3334303962454916
test/000000.mp4,000000,vgg19,h264_43_keepaudio,real,True,13,17,fake,0.16666666666666666,0.5625,0.8235294117647058,0.7830294049703158,0.5850996778590649,0.864629806841121,0.3334303962454916
test/000001.mp4,000001,vgg19,clean,real,True,13,15,fake,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.7556461347983434,0.533413586430401,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_10,real,True,10,15,fake,0.3333333333333333,0.21428571428571427,0.8666666666666667,0.7942028522491456,0.47171029844627704,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_20,real,True,13,15,fake,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.8349606348918035,0.44810350567716123,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_30,real,True,13,15,fake,0.3333333333333333,0.21428571428571427,0.6,0.8328591310060941,0.43791413895979897,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_40,real,True,13,15,fake,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.8050043170268719,0.4599795352818201,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_50,real,True,13,15,fake,0.4166666666666667,0.21428571428571427,0.8,0.8441321941522452,0.4152100405963315,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_60,real,True,13,15,fake,0.5833333333333334,0.21428571428571427,0.6666666666666666,0.8091479723270123,0.4851942702312453,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_70,real,True,13,15,fake,0.4166666666666667,0.21428571428571427,0.7333333333333333,0.784492566035344,0.518933976799375,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_80,real,True,13,15,fake,0.5833333333333334,0.21428571428571427,0.7333333333333333,0.8197061052689185,0.4589937315541732,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_90,real,True,13,15,fake,0.5833333333333334,0.21428571428571427,0.8,0.8499827086925507,0.42100737976766134,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,jpeg_95,real,True,13,15,fake,0.5,0.21428571428571427,0.6666666666666666,0.764314415363165,0.5286036446172717,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,h264_18_keepaudio,real,True,13,15,fake,0.5833333333333334,0.21428571428571427,0.8666666666666667,0.8158227938872117,0.4681406625667836,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,h264_23_keepaudio,real,True,13,15,fake,0.16666666666666666,0.21428571428571427,0.7333333333333333,0.7527777804778173,0.5519730325893035,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,h264_28_keepaudio,real,True,12,15,fake,0.09090909090909091,0.21428571428571427,0.6666666666666666,0.8306680942575136,0.49522888109486535,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,h264_33_keepaudio,real,True,12,15,fake,0.09090909090909091,0.21428571428571427,0.8,0.8941241006056467,0.33950533565333657,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,h264_38_keepaudio,real,True,13,15,fake,0.08333333333333333,0.21428571428571427,0.7333333333333333,0.8566875870411212,0.38949482254371587,0.8829591671625773,0.2830094194185668
test/000001.mp4,000001,vgg19,h264_43_keepaudio,real,True,13,15,fake,0.16666666666666666,0.21428571428571427,0.8666666666666667,0.9242677046702459,0.2845099612645248,0.8829591671625773,0.2830094194185668
test/000002.mp4,000002,vgg19,clean,fake,True,15,17,fake,0.35714285714285715,0.375,0.7647058823529411,0.8437464376290639,0.42337456445144916,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_10,fake,True,13,17,fake,0.5,0.375,0.7647058823529411,0.8420563408961663,0.4357091700455652,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_20,fake,True,15,17,fake,0.2857142857142857,0.375,0.6470588235294118,0.7610945065816244,0.5954176269623194,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_30,fake,True,15,17,fake,0.42857142857142855,0.375,0.6470588235294118,0.8261677424112955,0.4817783980680479,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_40,fake,True,15,17,fake,0.5714285714285714,0.375,0.7647058823529411,0.8142988721529643,0.4673757533519092,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_50,fake,True,15,17,fake,0.42857142857142855,0.375,0.7647058823529411,0.8644115924835205,0.3774873933041477,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_60,fake,True,15,17,fake,0.5714285714285714,0.375,0.7647058823529411,0.8190398017565409,0.4915991039284165,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_70,fake,True,15,17,fake,0.35714285714285715,0.375,0.7647058823529411,0.7986962974071503,0.49020590306684475,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_80,fake,True,15,17,fake,0.42857142857142855,0.375,0.7647058823529411,0.8059395909309387,0.49725314929821535,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_90,fake,True,15,17,fake,0.5,0.375,0.7647058823529411,0.8171979626019795,0.4751455104829098,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,jpeg_95,fake,True,15,17,fake,0.2857142857142857,0.375,0.6470588235294118,0.8097813665866852,0.4812630566234339,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,h264_18_keepaudio,fake,True,14,17,fake,0.38461538461538464,0.375,0.7647058823529411,0.844416903597968,0.42620726108084667,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,h264_23_keepaudio,fake,True,15,17,fake,0.42857142857142855,0.375,0.7647058823529411,0.8179283440113068,0.4800516952991023,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,h264_28_keepaudio,fake,True,15,17,fake,0.21428571428571427,0.375,0.6470588235294118,0.8696624676386515,0.39527130425178103,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,h264_33_keepaudio,fake,True,15,17,fake,0.35714285714285715,0.375,0.5882352941176471,0.8249245166778565,0.4478251373020676,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,h264_38_keepaudio,fake,True,15,17,fake,0.07142857142857142,0.375,0.8235294117647058,0.8657220284144084,0.41035049604976287,0.8336106573834139,0.3520750602761284
test/000002.mp4,000002,vgg19,h264_43_keepaudio,fake,True,15,17,fake,0.07142857142857142,0.375,0.8235294117647058,0.9010072509447734,0.33465930635826846,0.8336106573834139,0.3520750602761284
test/000003.mp4,000003,vgg19,clean,fake,True,13,16,fake,0.4166666666666667,0.26666666666666666,0.8125,0.8132810546801641,0.49761463097072267,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_10,fake,True,12,16,fake,0.5454545454545454,0.26666666666666666,0.75,0.8079756697018942,0.5270168742005971,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_20,fake,True,13,16,fake,0.4166666666666667,0.26666666666666666,0.6875,0.800682430083935,0.579803134683733,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_30,fake,True,14,16,fake,0.5384615384615384,0.26666666666666666,0.6875,0.81112859078816,0.492501186366676,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_40,fake,True,14,16,fake,0.5384615384615384,0.26666666666666666,0.8125,0.834647319146565,0.4251445769811015,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_50,fake,True,14,16,fake,0.46153846153846156,0.26666666666666666,0.8125,0.8103258822645459,0.4893933437302455,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_60,fake,True,14,16,fake,0.38461538461538464,0.26666666666666666,0.6875,0.7865731801305499,0.5033066331583546,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_70,fake,True,13,16,fake,0.16666666666666666,0.26666666666666666,0.8125,0.8040682329581335,0.5076211807979074,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_80,fake,True,13,16,fake,0.4166666666666667,0.26666666666666666,0.8125,0.8137982304279621,0.5197446023402563,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_90,fake,True,13,16,fake,0.4166666666666667,0.26666666666666666,0.8125,0.8157590352571927,0.49981196883460044,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,jpeg_95,fake,True,13,16,fake,0.3333333333333333,0.26666666666666666,0.8125,0.8038603296646705,0.4994089730616765,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,h264_18_keepaudio,fake,True,13,16,fake,0.3333333333333333,0.26666666666666666,0.8125,0.8523476765705988,0.451376940668915,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,h264_23_keepaudio,fake,True,14,16,fake,0.38461538461538464,0.26666666666666666,0.6875,0.8468877289976392,0.4408037504962324,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,h264_28_keepaudio,fake,True,14,16,fake,0.23076923076923078,0.26666666666666666,0.6875,0.8427432945796421,0.43241204754808393,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,h264_33_keepaudio,fake,True,13,16,fake,0.16666666666666666,0.26666666666666666,0.6875,0.8534167959139898,0.4041222866554388,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,h264_38_keepaudio,fake,True,14,16,fake,0.3076923076923077,0.26666666666666666,0.6875,0.820047391312463,0.5310175713875699,0.8813353348523378,0.261840389172834
test/000003.mp4,000003,vgg19,h264_43_keepaudio,fake,True,14,16,fake,0.3076923076923077,0.26666666666666666,0.75,0.7940984900508609,0.5964215702623329,0.8813353348523378,0.261840389172834
test/000004.mp4,000004,vgg19,clean,fake,True,15,17,fake,0.35714285714285715,0.25,0.7647058823529411,0.8527849594751994,0.4087762056640569,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_10,fake,True,14,17,fake,0.3076923076923077,0.25,0.7647058823529411,0.7810732168810708,0.5536648874168207,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_20,fake,True,15,17,fake,0.42857142857142855,0.25,0.7058823529411765,0.7859786212444305,0.5323413299409024,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_30,fake,True,15,17,fake,0.2857142857142857,0.25,0.6470588235294118,0.8698479175567627,0.4063748231796123,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_40,fake,True,15,17,fake,0.35714285714285715,0.25,0.7647058823529411,0.8824957728385925,0.35535984674723525,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_50,fake,True,15,17,fake,0.35714285714285715,0.25,0.7647058823529411,0.8701328992843628,0.37436050235600343,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_60,fake,True,15,17,fake,0.5714285714285714,0.25,0.7647058823529411,0.8327358404795329,0.4473658548639736,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_70,fake,True,15,17,fake,0.35714285714285715,0.25,0.7647058823529411,0.8503511826197306,0.4205947806401902,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_80,fake,True,15,17,fake,0.35714285714285715,0.25,0.7647058823529411,0.8815328915913899,0.3757997772057357,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_90,fake,True,15,17,fake,0.35714285714285715,0.25,0.7647058823529411,0.8590495169162751,0.4004728430782047,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,jpeg_95,fake,True,15,17,fake,0.5714285714285714,0.25,0.7647058823529411,0.8789105296134949,0.3581081720110429,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,h264_18_keepaudio,fake,True,15,17,fake,0.5,0.25,0.7647058823529411,0.8639428814252218,0.3848150068508372,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,h264_23_keepaudio,fake,True,15,17,fake,0.2857142857142857,0.25,0.7647058823529411,0.8834627588589986,0.3419768182859028,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,h264_28_keepaudio,fake,True,15,17,fake,0.2857142857142857,0.25,0.7647058823529411,0.854607896010081,0.4211857819072486,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,h264_33_keepaudio,fake,True,15,17,fake,0.07142857142857142,0.25,0.6470588235294118,0.9100668509801229,0.288555285024679,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,h264_38_keepaudio,fake,True,14,17,fake,0.23076923076923078,0.25,0.7647058823529411,0.8262292870453426,0.499365221707939,0.8968018538811627,0.21676200556583844
test/000004.mp4,000004,vgg19,h264_43_keepaudio,fake,True,15,17,fake,0.14285714285714285,0.25,0.8235294117647058,0.8418742537498474,0.45288374840329915,0.8968018538811627,0.21676200556583844
test/000005.mp4,000005,vgg19,clean,real,True,44,54,fake,0.6976744186046512,0.8490566037735849,0.7777777777777778,0.8531215339899063,0.33457791567617323,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_10,real,True,44,54,fake,0.6046511627906976,0.8490566037735849,0.8333333333333334,0.8662594333291054,0.3444205432382442,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_20,real,True,44,54,fake,0.6976744186046512,0.8490566037735849,0.8333333333333334,0.8756535154852,0.3071954937397434,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_30,real,True,44,54,fake,0.7441860465116279,0.8490566037735849,0.7962962962962963,0.8592993034557863,0.3402230582968906,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_40,real,True,44,54,fake,0.7906976744186046,0.8490566037735849,0.7962962962962963,0.8994986401362852,0.28907356952503765,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_50,real,True,44,54,fake,0.7674418604651163,0.8490566037735849,0.8148148148148148,0.8933810476552356,0.2747677686597498,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_60,real,True,44,54,fake,0.813953488372093,0.8490566037735849,0.8148148148148148,0.8758421655405652,0.32856706902448507,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_70,real,True,44,54,fake,0.8372093023255814,0.8490566037735849,0.8333333333333334,0.8712792213667523,0.31637329264721764,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_80,real,True,44,54,fake,0.6976744186046512,0.8490566037735849,0.8148148148148148,0.857681732963432,0.3268842709430626,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_90,real,True,44,54,fake,0.7209302325581395,0.8490566037735849,0.8148148148148148,0.8773914582350038,0.3045445432784389,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,jpeg_95,real,True,44,54,fake,0.7441860465116279,0.8490566037735849,0.8148148148148148,0.8792696866122159,0.314088218561272,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,h264_18_keepaudio,real,True,44,54,fake,0.7674418604651163,0.8490566037735849,0.8148148148148148,0.8683745495297692,0.33577431870483987,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,h264_23_keepaudio,real,True,44,54,fake,0.7674418604651163,0.8490566037735849,0.8148148148148148,0.8892700543457811,0.28668709448761875,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,h264_28_keepaudio,real,True,44,54,fake,0.8372093023255814,0.8490566037735849,0.7407407407407407,0.8723211491649802,0.3297838142327082,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,h264_33_keepaudio,real,True,44,54,fake,0.7906976744186046,0.8490566037735849,0.8148148148148148,0.8975522741675377,0.2555783861532428,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,h264_38_keepaudio,real,True,44,54,fake,0.6976744186046512,0.8490566037735849,0.7407407407407407,0.8312503451650793,0.41969711005303767,0.9818348619672987,0.04857161623650249
test/000005.mp4,000005,vgg19,h264_43_keepaudio,real,True,44,54,fake,0.6976744186046512,0.8490566037735849,0.6481481481481481,0.8987897702238776,0.2811235510285099,0.9818348619672987,0.04857161623650249
test/000006.mp4,000006,vgg19,clean,fake,True,43,53,fake,0.7619047619047619,0.8076923076923077,0.8301886792452831,0.8583040861196296,0.36215709767103454,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_10,fake,True,43,53,fake,0.5952380952380952,0.8076923076923077,0.8679245283018868,0.8926532892293708,0.3207518851475851,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_20,fake,True,43,53,fake,0.7619047619047619,0.8076923076923077,0.8490566037735849,0.8752763846585917,0.3368954426911934,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_30,fake,True,43,53,fake,0.7380952380952381,0.8076923076923077,0.7924528301886793,0.8606348287227542,0.34992570655208616,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_40,fake,True,43,53,fake,0.9047619047619048,0.8076923076923077,0.8113207547169812,0.8507342581139055,0.36978205255962987,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_50,fake,True,43,53,fake,0.7142857142857143,0.8076923076923077,0.8301886792452831,0.8441748133925504,0.3851073850724738,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_60,fake,True,43,53,fake,0.7380952380952381,0.8076923076923077,0.8113207547169812,0.8518114110758138,0.3911869971568471,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_70,fake,True,43,53,fake,0.8333333333333334,0.8076923076923077,0.8301886792452831,0.8719080402407535,0.32687135679654955,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_80,fake,True,43,53,fake,0.7142857142857143,0.8076923076923077,0.7924528301886793,0.8628689119982165,0.3527612013052522,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_90,fake,True,43,53,fake,0.6904761904761905,0.8076923076923077,0.8113207547169812,0.8630553830501645,0.35293537735930053,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,jpeg_95,fake,True,43,53,fake,0.8095238095238095,0.8076923076923077,0.8301886792452831,0.8677349291568579,0.3344321273694762,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,h264_18_keepaudio,fake,True,43,53,fake,0.7619047619047619,0.8076923076923077,0.8113207547169812,0.8591707071592641,0.372407989714759,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,h264_23_keepaudio,fake,True,43,53,fake,0.7142857142857143,0.8076923076923077,0.8301886792452831,0.8396156686683034,0.40297437861853597,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,h264_28_keepaudio,fake,True,43,53,fake,0.7857142857142857,0.8076923076923077,0.7735849056603774,0.8760212112304776,0.31912672425932337,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,h264_33_keepaudio,fake,True,43,53,fake,0.6904761904761905,0.8076923076923077,0.7735849056603774,0.8300975997780644,0.4404722222621247,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,h264_38_keepaudio,fake,True,43,53,fake,0.7619047619047619,0.8076923076923077,0.6415094339622641,0.8859485630379167,0.3042948722361448,0.966550739306324,0.07484020359550131
test/000006.mp4,000006,vgg19,h264_43_keepaudio,fake,True,43,53,fake,0.5952380952380952,0.8076923076923077,0.6415094339622641,0.8711018596970758,0.3494055170029989,0.966550739306324,0.07484020359550131
test/000008.mp4,000008,vgg19,clean,fake,True,43,53,fake,0.7380952380952381,0.7692307692307693,0.8490566037735849,0.8426756269710008,0.3837182500634997,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_10,fake,True,43,53,fake,0.6666666666666666,0.7692307692307693,0.7358490566037735,0.8830203171386275,0.31978668071976085,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_20,fake,True,43,53,fake,0.6904761904761905,0.7692307692307693,0.8113207547169812,0.898081383039785,0.27233281572816354,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_30,fake,True,43,53,fake,0.6666666666666666,0.7692307692307693,0.8301886792452831,0.8775674853213998,0.3171803007040697,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_40,fake,True,43,53,fake,0.6904761904761905,0.7692307692307693,0.8301886792452831,0.8946785601072533,0.2902921972752601,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_50,fake,True,43,53,fake,0.7619047619047619,0.7692307692307693,0.8113207547169812,0.8919297747833784,0.2865738628757031,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_60,fake,True,43,53,fake,0.7619047619047619,0.7692307692307693,0.7547169811320755,0.8991479035033736,0.2860192665740691,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_70,fake,True,43,53,fake,0.7380952380952381,0.7692307692307693,0.8490566037735849,0.8626630569613257,0.3539162330806995,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_80,fake,True,43,53,fake,0.7857142857142857,0.7692307692307693,0.7735849056603774,0.8755990516307742,0.32341998247606274,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_90,fake,True,43,53,fake,0.7619047619047619,0.7692307692307693,0.8113207547169812,0.8793675670790118,0.33438913132275744,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,jpeg_95,fake,True,43,53,fake,0.7619047619047619,0.7692307692307693,0.7924528301886793,0.8729446024395698,0.3279545361729993,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,h264_18_keepaudio,fake,True,43,53,fake,0.7857142857142857,0.7692307692307693,0.8490566037735849,0.8639314334059871,0.3405789243044382,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,h264_23_keepaudio,fake,True,43,53,fake,0.7380952380952381,0.7692307692307693,0.8679245283018868,0.8975661854411281,0.2943871479527992,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,h264_28_keepaudio,fake,True,43,53,fake,0.6904761904761905,0.7692307692307693,0.8113207547169812,0.882411168065182,0.3185005079290376,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,h264_33_keepaudio,fake,True,43,53,fake,0.7619047619047619,0.7692307692307693,0.8301886792452831,0.8671422198761342,0.3194384349337011,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,h264_38_keepaudio,fake,True,43,53,fake,0.5952380952380952,0.7692307692307693,0.6415094339622641,0.8302998972493548,0.4478873552009329,0.9679763429569748,0.06519766308889371
test/000008.mp4,000008,vgg19,h264_43_keepaudio,fake,True,43,53,fake,0.5952380952380952,0.7692307692307693,0.660377358490566,0.8274603527645732,0.4358762049033705,0.9679763429569748,0.06519766308889371
test/000009.mp4,000009,vgg19,clean,fake,True,45,56,fake,0.7954545454545454,0.8181818181818182,0.75,0.8953609281116062,0.25835463360637423,0.9592130833438465,0.09361614180829163
test/000009.mp4,000009,vgg19,jpeg_10,fake,True,45,56,fake,0.7045454545454546,0.8181818181818182,0.7678571428571429,0.8374728984302945,0.4064052875461882,0.9592130833438465,0.09361614180829163
test/000009.mp4,000009,vgg19,jpeg_20,fake,True,45,56,fake,0.6590909090909091,0.8181818181818182,0.7142857142857143,0.8863253394762675,0.3021694347076323,0.9592130833438465,0.09361614180829163
test/000009.mp4,000009,vgg19,jpeg_30,fake,True,45,56,fake,0.6818181818181818,0.8181818181818182,0.6785714285714286,0.9180007576942444,0.23639769420709203,0.9592130833438465,0.09361614180829163
test/000009.mp4,000009,vgg19,jpeg_40,fake,True,45,56,fake,0.7727272727272727,0.8181818181818182,0.75,0.8861790312661065,0.27588701246444597,0.9592130833438465,0.09361614180829163
test/000009.mp4,000009,vgg19,jpeg_50,fake,True,45,56,fake,0.6590909090909091,0.8181818181818182,0.7142857142857143,0.8941362546549902,0.2787481880523366,0.9592130833438465,0.09361614180829163
test/000009.mp4,000009,vgg19,jpeg_60,fake,True,45,56,fake,0.75,0.8181818181818182,0.7857142857142857,0.8878651274575128,0.27015968256684736,0.9592130833438465,0.09361614180829163
